timestamp,cpu_utilization,memory_mb,latency_ms,request_volume,instance_price,availability
2026-08-04T19:45:00,32.43,416.4,85.51,1611,0.000934,99.9499
2026-08-04T20:00:00,42.26,536.7,118.22,2817,0.002909,99.9366
2026-08-04T20:15:00,50.16,537.4,143.71,2958,0.003718,99.9239
2026-08-04T20:30:00,30.46,406.9,91.72,1797,0.001092,99.9299
2026-08-04T20:45:00,47.03,527.0,87.36,2728,0.002044,99.9714
2026-08-04T21:00:00,52.29,535.9,126.84,2455,0.002716,99.9552
2026-08-04T21:15:00,51.48,581.2,104.06,3072,0.003024,99.9567
2026-08-04T21:30:00,35.46,451.5,111.98,2148,0.001768,99.935
2026-08-04T21:45:00,47.83,522.0,121.55,2281,0.002355,99.9357
2026-08-04T22:00:00,20.05,341.5,46.49,868,0.000224,99.9415
2026-08-04T22:15:00,25.86,360.7,63.77,1364,0.000511,99.9292
2026-08-04T22:30:00,13.38,324.5,55.93,857,0.000253,99.9069
2026-08-04T22:45:00,11.44,374.9,42.53,804,0.000209,99.9594
2026-08-04T23:00:00,10.93,358.6,52.99,756,0.000234,99.9343
2026-08-04T23:15:00,17.76,351.4,54.66,1091,0.000341,99.9369
2026-08-04T23:30:00,23.82,401.7,63.92,1402,0.000586,99.9282
2026-08-04T23:45:00,29.7,426.3,69.72,1463,0.000708,99.9238
2026-08-05T00:00:00,5.92,312.8,46.91,502,0.00012,99.9479
2026-08-05T00:15:00,14.28,321.5,52.32,620,0.00017,99.9889
2026-08-05T00:30:00,10.28,315.7,36.71,389,7.3e-05,99.9026
2026-08-05T00:45:00,11.37,285.5,44.15,335,6.9e-05,99.9189
2026-08-05T01:00:00,10.71,312.1,38.99,273,5.4e-05,99.9567
2026-08-05T01:15:00,12.18,267.0,37.97,609,0.0001,99.9666
2026-08-05T01:30:00,10.97,327.4,40.02,225,4.8e-05,99.9868
2026-08-05T01:45:00,10.34,307.0,43.17,251,5.4e-05,99.9475
2026-08-05T02:00:00,11.56,305.5,27.45,501,6.8e-05,99.95
2026-08-05T02:15:00,18.95,380.9,51.78,897,0.000288,99.9488
2026-08-05T02:30:00,10.82,323.8,46.07,775,0.000188,99.9516
2026-08-05T02:45:00,5.0,276.7,31.58,519,7.4e-05,99.9289
2026-08-05T03:00:00,6.12,310.0,28.5,354,5.1e-05,99.9461
2026-08-05T03:15:00,13.56,336.9,51.92,673,0.000192,99.9907
2026-08-05T03:30:00,5.0,301.0,25.1,364,4.5e-05,99.965
2026-08-05T03:45:00,7.21,310.4,28.73,154,2.2e-05,99.9236
2026-08-05T04:00:00,15.14,324.2,42.08,764,0.00017,99.9702
2026-08-05T04:15:00,6.74,305.5,43.27,726,0.000156,99.9288
2026-08-05T04:30:00,5.0,279.8,42.97,281,5.5e-05,99.9737
2026-08-05T04:45:00,11.09,308.0,35.28,537,9.5e-05,99.9497
2026-08-05T05:00:00,10.36,376.9,54.58,772,0.000258,99.9197
2026-08-05T05:15:00,9.17,365.8,49.8,925,0.000274,99.9417
2026-08-05T05:30:00,19.67,321.7,38.51,651,0.000131,99.9413
2026-08-05T05:45:00,7.32,298.7,35.25,495,8.5e-05,99.9434
2026-08-05T06:00:00,39.81,436.4,88.78,1896,0.001196,99.9118
2026-08-05T06:15:00,44.87,586.7,88.26,2544,0.002144,99.984
2026-08-05T06:30:00,39.15,506.2,125.31,2555,0.002638,99.9632
2026-08-05T06:45:00,36.48,565.1,112.74,2852,0.002957,99.9348
2026-08-05T07:00:00,36.99,484.8,92.25,1928,0.001403,99.9435
2026-08-05T07:15:00,44.28,632.7,132.36,3245,0.004423,99.9555
2026-08-05T07:30:00,54.18,602.1,142.84,2974,0.004163,99.9496
2026-08-05T07:45:00,51.85,592.6,130.24,3040,0.003819,99.9224
2026-08-05T08:00:00,52.07,586.5,144.65,3004,0.004148,99.9508
2026-08-05T08:15:00,39.72,535.3,97.6,2089,0.001776,99.9508
2026-08-05T08:30:00,35.75,524.2,97.49,2280,0.001897,99.9541
2026-08-05T08:45:00,52.65,544.5,171.82,2979,0.004536,99.9555
2026-08-05T09:00:00,31.15,480.4,120.62,2331,0.002198,99.9326
2026-08-05T09:15:00,27.53,461.3,107.63,1762,0.001424,99.9577
2026-08-05T09:30:00,32.91,436.5,92.71,1859,0.001224,99.9471
2026-08-05T09:45:00,33.9,449.0,79.41,1649,0.000957,99.9662
2026-08-05T10:00:00,61.86,633.7,169.65,3629,0.00635,99.969
2026-08-05T10:15:00,68.22,614.7,158.79,3796,0.006031,99.9543
2026-08-05T10:30:00,78.65,752.7,172.57,4631,0.009791,99.9407
2026-08-05T10:45:00,77.63,694.5,206.93,4438,0.010381,99.8621
2026-08-05T11:00:00,75.94,751.6,211.64,4406,0.011407,99.8097
2026-08-05T11:15:00,82.35,707.6,193.05,4707,0.010466,99.8284
2026-08-05T11:30:00,64.2,661.4,183.4,3274,0.006464,99.8908
2026-08-05T11:45:00,73.73,640.4,130.91,3835,0.005233,99.9482
2026-08-05T12:00:00,54.4,611.5,137.38,3396,0.004643,99.9127
2026-08-05T12:15:00,65.36,672.7,177.31,3782,0.007342,99.8853
2026-08-05T12:30:00,85.41,764.3,169.05,4643,0.009764,99.8713
2026-08-05T12:45:00,76.46,696.2,189.84,3964,0.008527,99.9248
2026-08-05T13:00:00,82.23,781.2,247.3,4461,0.014028,99.9539
2026-08-05T13:15:00,60.49,636.0,144.71,3645,0.00546,99.8934
2026-08-05T13:30:00,67.93,688.8,155.18,3787,0.006588,99.9542
2026-08-05T13:45:00,71.97,735.3,154.75,4466,0.008271,99.8885
2026-08-05T14:00:00,59.99,609.8,160.08,3613,0.00574,99.9082
2026-08-05T14:15:00,86.98,747.7,248.65,4449,0.013463,99.9305
2026-08-05T14:30:00,54.08,587.3,157.95,3026,0.004569,99.9544
2026-08-05T14:45:00,84.79,718.7,210.84,4479,0.011046,99.8275
2026-08-05T15:00:00,79.36,728.2,186.14,4576,0.010095,99.8332
2026-08-05T15:15:00,81.84,750.0,192.17,4647,0.010902,99.9403
2026-08-05T15:30:00,80.57,771.0,184.77,4837,0.011216,99.8635
2026-08-05T15:45:00,60.37,630.6,159.43,3867,0.006328,99.9015
2026-08-05T16:00:00,74.5,702.5,212.9,4127,0.010046,99.8186
2026-08-05T16:15:00,88.09,768.7,233.14,4838,0.014113,99.8083
2026-08-05T16:30:00,70.41,667.3,124.03,3698,0.004982,99.8938
2026-08-05T16:45:00,58.24,583.5,133.3,3163,0.004004,99.9092
2026-08-05T17:00:00,76.36,708.5,216.69,4201,0.010497,99.8223
2026-08-05T17:15:00,60.7,623.9,110.6,3427,0.003849,99.9608
2026-08-05T17:30:00,57.78,587.7,147.18,3139,0.004419,99.9263
2026-08-05T17:45:00,76.76,631.5,136.53,4194,0.005886,99.9431
2026-08-05T18:00:00,51.47,574.8,136.29,2864,0.003652,99.9563
2026-08-05T18:15:00,48.18,505.8,117.67,2444,0.002368,99.9161
2026-08-05T18:30:00,44.7,535.5,122.43,2385,0.002545,99.9509
2026-08-05T18:45:00,46.82,553.4,116.31,2620,0.002745,99.9313
2026-08-05T19:00:00,39.21,500.9,109.53,2398,0.002141,99.9676
2026-08-05T19:15:00,51.31,550.7,103.85,2881,0.002682,99.9808
2026-08-05T19:30:00,34.56,505.9,115.74,2418,0.002304,99.9451
2026-08-05T19:45:00,51.47,525.1,154.99,2865,0.003795,99.9495
2026-08-05T20:00:00,56.41,618.7,149.16,2903,0.00436,99.9544
2026-08-05T20:15:00,39.48,445.1,85.69,1723,0.00107,99.9716
2026-08-05T20:30:00,30.52,465.7,124.38,1879,0.001771,99.9347
2026-08-05T20:45:00,25.3,421.3,90.23,1545,0.000956,99.9434
2026-08-05T21:00:00,31.34,446.4,80.64,1712,0.001003,99.9466
2026-08-05T21:15:00,38.66,481.5,103.64,1932,0.001569,99.9566
2026-08-05T21:30:00,33.43,466.4,79.9,1818,0.001103,99.9452
2026-08-05T21:45:00,27.55,453.5,113.78,1731,0.001454,99.9513
2026-08-05T22:00:00,22.95,350.4,64.58,1177,0.000433,99.918
2026-08-05T22:15:00,9.75,324.6,60.21,529,0.000168,99.9714
2026-08-05T22:30:00,13.41,321.5,43.31,452,0.000102,99.9494
2026-08-05T22:45:00,19.61,402.5,53.71,1275,0.000449,99.9665
2026-08-05T23:00:00,17.22,345.9,55.79,812,0.000255,99.9084
2026-08-05T23:15:00,19.1,356.2,37.42,581,0.000126,99.9213
2026-08-05T23:30:00,19.34,336.0,45.6,719,0.000179,99.9197
2026-08-05T23:45:00,16.15,362.9,68.47,1355,0.000548,99.9555
2026-08-06T00:00:00,21.07,378.9,57.69,944,0.000336,99.9649
2026-08-06T00:15:00,9.14,290.8,28.85,294,4e-05,99.938
2026-08-06T00:30:00,14.15,377.4,54.27,880,0.000293,99.942
2026-08-06T00:45:00,6.09,279.5,45.61,73,1.5e-05,99.9287
2026-08-06T01:00:00,9.24,318.2,35.98,36,7e-06,99.9707
2026-08-06T01:15:00,9.43,313.6,36.68,318,6e-05,99.9341
2026-08-06T01:30:00,8.63,279.0,38.93,281,5e-05,99.9672
2026-08-06T01:45:00,15.76,310.0,51.31,775,0.000201,99.95
2026-08-06T02:00:00,10.35,350.4,48.03,890,0.000244,99.9681
2026-08-06T02:15:00,5.0,261.2,32.12,155,2.1e-05,99.9345
2026-08-06T02:30:00,17.72,354.2,47.88,848,0.000234,99.9749
2026-08-06T02:45:00,5.0,302.2,35.27,492,8.5e-05,99.9594
2026-08-06T03:00:00,17.69,353.8,54.76,1075,0.000339,99.9327
2026-08-06T03:15:00,16.97,357.7,54.97,1058,0.000339,99.933
2026-08-06T03:30:00,6.18,335.8,48.38,642,0.00017,99.9254
2026-08-06T03:45:00,5.0,297.5,25.88,0,0.0,99.9476
2026-08-06T04:00:00,6.25,284.8,28.57,499,6.6e-05,99.9675
2026-08-06T04:15:00,5.97,340.4,34.34,459,8.7e-05,100.0
2026-08-06T04:30:00,19.38,371.5,50.95,701,0.000216,99.9406
2026-08-06T04:45:00,21.15,373.7,47.87,923,0.000269,99.9767
2026-08-06T05:00:00,5.0,254.1,28.66,143,1.7e-05,99.9192
2026-08-06T05:15:00,8.21,292.6,42.89,271,5.5e-05,99.9373
2026-08-06T05:30:00,11.36,299.9,46.57,317,7.2e-05,99.9455
2026-08-06T05:45:00,5.97,303.1,40.75,410,8.2e-05,99.9639
2026-08-06T06:00:00,34.92,458.1,96.61,2002,0.001442,99.9536
2026-08-06T06:15:00,50.17,590.3,105.78,2827,0.002873,99.9445
2026-08-06T06:30:00,48.36,584.4,142.02,2743,0.003705,100.0
2026-08-06T06:45:00,34.79,498.4,100.81,1940,0.001586,99.9261
2026-08-06T07:00:00,57.24,552.4,110.37,2731,0.00271,99.924
2026-08-06T07:15:00,47.97,551.0,136.17,2758,0.003368,99.9383
2026-08-06T07:30:00,31.15,476.6,85.53,1902,0.001262,99.9367
2026-08-06T07:45:00,36.63,492.5,108.07,2134,0.001849,99.9558
2026-08-06T08:00:00,51.08,558.7,116.44,2960,0.003134,99.9537
2026-08-06T08:15:00,31.94,490.6,101.89,1835,0.001493,99.9625
2026-08-06T08:30:00,32.91,466.8,82.02,1893,0.00118,99.9504
2026-08-06T08:45:00,50.25,590.9,136.5,3035,0.003984,99.931
2026-08-06T09:00:00,45.5,539.3,124.69,2862,0.003132,99.9916
2026-08-06T09:15:00,34.73,485.5,137.4,2299,0.002496,99.9326
2026-08-06T09:30:00,58.45,570.1,134.4,3004,0.003746,99.9615
2026-08-06T09:45:00,53.36,589.4,134.98,2932,0.003797,99.9198
2026-08-06T10:00:00,84.93,758.9,168.51,4180,0.0087,99.805
2026-08-06T10:15:00,69.92,705.3,190.34,4417,0.009651,99.8344
2026-08-06T10:30:00,72.29,704.1,144.38,4194,0.00694,99.9581
2026-08-06T10:45:00,71.8,659.9,141.58,3818,0.005806,99.9305
2026-08-06T11:00:00,83.64,738.6,238.19,4811,0.013776,99.8611
2026-08-06T11:15:00,72.95,686.8,185.7,3971,0.008243,99.878
2026-08-06T11:30:00,65.65,596.3,143.33,3218,0.004477,99.8785
2026-08-06T11:45:00,83.32,720.8,183.18,4716,0.010135,99.8457
2026-08-06T12:00:00,62.56,631.4,167.59,3787,0.006522,99.9126
2026-08-06T12:15:00,81.42,759.7,134.94,4630,0.007725,99.8668
2026-08-06T12:30:00,69.14,659.5,134.5,3619,0.005225,99.9385
2026-08-06T12:45:00,72.16,690.8,202.35,4065,0.009248,99.851
2026-08-06T13:00:00,70.36,709.5,192.09,4073,0.009035,99.9376
2026-08-06T13:15:00,75.97,735.0,131.84,4393,0.006928,99.9085
2026-08-06T13:30:00,65.64,663.8,180.69,3982,0.007774,99.9196
2026-08-06T13:45:00,65.84,626.1,144.77,3442,0.005078,99.9349
2026-08-06T14:00:00,68.06,686.6,203.7,4109,0.009353,99.8243
2026-08-06T14:15:00,80.34,721.5,215.75,4266,0.010808,99.8734
2026-08-06T14:30:00,76.88,681.7,195.0,4388,0.009494,99.9041
2026-08-06T14:45:00,83.67,704.9,147.88,4161,0.00706,99.8878
2026-08-06T15:00:00,59.74,603.7,157.71,3147,0.004877,99.9206
2026-08-06T15:15:00,84.77,757.6,164.1,4903,0.009921,99.8772
2026-08-06T15:30:00,69.27,670.7,143.44,3800,0.00595,99.8931
2026-08-06T15:45:00,76.73,696.9,147.83,3784,0.006345,99.928
2026-08-06T16:00:00,64.47,627.1,149.12,3447,0.005246,99.9298
2026-08-06T16:15:00,60.14,625.8,125.92,3404,0.004366,99.9438
2026-08-06T16:30:00,85.07,745.1,210.73,4699,0.012009,99.938
2026-08-06T16:45:00,62.34,661.2,145.2,3527,0.005512,99.9125
2026-08-06T17:00:00,78.69,718.6,232.5,4218,0.01147,99.9375
2026-08-06T17:15:00,74.15,743.4,224.54,4433,0.012044,99.9306
2026-08-06T17:30:00,69.24,689.6,178.53,3945,0.007906,99.8862
2026-08-06T17:45:00,59.59,588.3,151.0,3625,0.005241,99.9333
2026-08-06T18:00:00,36.46,473.1,102.72,1566,0.001239,99.9545
2026-08-06T18:15:00,37.34,539.0,116.71,2466,0.002525,99.9857
2026-08-06T18:30:00,44.31,539.0,127.74,2585,0.002897,99.9588
2026-08-06T18:45:00,43.15,518.8,98.46,2477,0.002059,99.9357
2026-08-06T19:00:00,35.86,438.8,94.45,1964,0.001325,99.9328
2026-08-06T19:15:00,32.77,500.1,118.07,2128,0.002045,99.9893
2026-08-06T19:30:00,39.58,530.1,106.38,2135,0.00196,99.9548
2026-08-06T19:45:00,34.7,491.7,116.21,2082,0.001936,99.9759
2026-08-06T20:00:00,44.93,520.3,95.78,2816,0.002284,99.9573
2026-08-06T20:15:00,42.33,467.4,97.05,2232,0.001648,99.9386
2026-08-06T20:30:00,90.58,804.1,189.97,4821,0.011986,99.9216
2026-08-06T20:45:00,40.09,475.9,91.36,2185,0.001546,99.9238
2026-08-06T21:00:00,51.13,563.9,142.86,3251,0.004262,99.9555
2026-08-06T21:15:00,27.51,425.9,83.9,1748,0.001017,99.9547
2026-08-06T21:30:00,75.44,667.8,150.04,3987,0.006502,99.8882
2026-08-06T21:45:00,30.77,437.6,110.61,1898,0.001495,99.9406
2026-08-06T22:00:00,22.81,397.7,85.57,1320,0.000731,99.9486
2026-08-06T22:15:00,14.39,304.8,56.46,704,0.000197,99.9026
2026-08-06T22:30:00,17.91,383.0,82.66,1280,0.000659,99.9542
2026-08-06T22:45:00,18.16,379.8,76.14,1476,0.000695,99.9517
2026-08-06T23:00:00,15.66,313.0,41.1,674,0.000141,99.9732
2026-08-06T23:15:00,7.33,308.3,40.89,360,7.4e-05,99.9171
2026-08-06T23:30:00,6.1,317.7,44.55,479,0.00011,99.9787
2026-08-06T23:45:00,21.99,410.5,87.21,1424,0.00083,99.9402
2026-08-07T00:00:00,5.12,289.3,43.59,595,0.000122,99.9367
2026-08-07T00:15:00,6.8,323.1,45.06,474,0.000112,99.9531
2026-08-07T00:30:00,16.96,295.1,24.02,619,7.1e-05,99.964
2026-08-07T00:45:00,5.45,332.4,38.14,214,4.4e-05,99.9534
2026-08-07T01:00:00,9.69,308.8,52.34,567,0.000149,99.9204
2026-08-07T01:15:00,5.92,267.0,27.42,160,1.9e-05,99.9399
2026-08-07T01:30:00,5.82,328.7,38.67,766,0.000158,99.9576
2026-08-07T01:45:00,15.02,307.9,42.68,641,0.000137,99.9692
2026-08-07T02:00:00,6.8,313.7,30.47,465,7.2e-05,99.9808
2026-08-07T02:15:00,14.18,303.6,38.26,639,0.000121,99.9489
2026-08-07T02:30:00,11.59,304.8,35.24,538,9.4e-05,99.9254
2026-08-07T02:45:00,8.67,258.3,31.57,154,2e-05,99.9556
2026-08-07T03:00:00,11.66,302.9,41.68,509,0.000105,99.9845
2026-08-07T03:15:00,5.0,289.5,31.8,409,6.1e-05,99.9316
2026-08-07T03:30:00,12.12,291.5,42.91,808,0.000164,99.9424
2026-08-07T03:45:00,5.0,279.7,39.58,98,1.8e-05,99.9331
2026-08-07T04:00:00,5.64,304.4,29.99,405,6e-05,99.9402
2026-08-07T04:15:00,7.41,298.4,47.21,711,0.000163,99.9456
2026-08-07T04:30:00,5.77,266.6,41.33,287,5.1e-05,99.9606
2026-08-07T04:45:00,6.73,307.8,27.63,462,6.4e-05,99.9533
2026-08-07T05:00:00,13.82,351.9,40.93,532,0.000125,99.9445
2026-08-07T05:15:00,10.68,329.3,44.39,662,0.000158,99.9553
2026-08-07T05:30:00,5.0,355.8,46.18,829,0.000222,99.9003
2026-08-07T05:45:00,16.73,312.1,42.01,615,0.000131,99.9306
2026-08-07T06:00:00,41.75,532.8,82.03,2366,0.001683,99.9322
2026-08-07T06:15:00,37.74,511.9,97.05,2133,0.001725,99.935
2026-08-07T06:30:00,89.3,760.5,231.78,4809,0.013798,99.9063
2026-08-07T06:45:00,39.76,474.0,97.42,2345,0.001762,99.978
2026-08-07T07:00:00,39.35,515.9,105.78,2495,0.002216,99.9807
2026-08-07T07:15:00,43.32,538.7,87.27,2414,0.001847,99.9704
2026-08-07T07:30:00,30.78,442.2,90.15,2150,0.001395,99.9515
2026-08-07T07:45:00,31.75,446.5,91.17,1722,0.001141,99.9815
2026-08-07T08:00:00,51.02,565.8,113.61,2835,0.002966,99.9715
2026-08-07T08:15:00,28.17,487.8,135.37,2396,0.002575,99.948
2026-08-07T08:30:00,46.96,556.8,143.67,2564,0.003338,99.9548
2026-08-07T08:45:00,47.54,556.1,104.46,2783,0.002631,99.9448
2026-08-07T09:00:00,30.25,498.5,83.76,2382,0.001619,99.9433
2026-08-07T09:15:00,49.06,554.3,108.82,2581,0.002534,99.9785
2026-08-07T09:30:00,36.65,455.1,108.83,2104,0.001696,99.9445
2026-08-07T09:45:00,38.95,478.3,96.0,2330,0.001741,99.9591
2026-08-07T10:00:00,68.19,680.2,172.95,3973,0.007608,99.9809
2026-08-07T10:15:00,68.11,681.7,143.95,4190,0.006692,99.9051
2026-08-07T10:30:00,84.76,728.6,180.74,4806,0.010301,99.8398
2026-08-07T10:45:00,83.66,734.4,202.9,4597,0.011149,99.9097
2026-08-07T11:00:00,64.4,688.4,184.94,3606,0.007472,99.956
2026-08-07T11:15:00,65.85,664.5,153.74,3492,0.005806,99.9579
2026-08-07T11:30:00,81.19,774.2,171.56,4402,0.009516,99.8687
2026-08-07T11:45:00,70.95,675.0,204.84,4186,0.009421,99.9622
2026-08-07T12:00:00,81.98,728.9,176.7,4529,0.009494,99.8795
2026-08-07T12:15:00,65.87,682.3,194.49,3958,0.008549,99.8988
2026-08-07T12:30:00,62.72,621.0,152.66,3420,0.005277,99.9413
2026-08-07T12:45:00,64.66,662.0,143.34,3795,0.005861,99.9367
2026-08-07T13:00:00,88.62,776.5,177.78,4687,0.010531,99.8713
2026-08-07T13:15:00,66.18,612.7,153.61,3329,0.0051,99.9127
2026-08-07T13:30:00,76.3,718.9,159.07,4316,0.008034,99.9479
2026-08-07T13:45:00,65.69,669.6,158.06,3535,0.00609,99.953
2026-08-07T14:00:00,74.28,713.5,188.9,3998,0.00877,99.933
2026-08-07T14:15:00,66.02,686.7,158.52,3314,0.005872,99.9279
2026-08-07T14:30:00,64.7,639.3,171.55,3418,0.006101,99.9121
2026-08-07T14:45:00,81.11,773.0,201.79,4768,0.012104,99.8773
2026-08-07T15:00:00,65.57,641.6,183.9,3390,0.00651,99.9171
2026-08-07T15:15:00,77.44,698.0,160.5,4402,0.008027,99.8309
2026-08-07T15:30:00,78.84,703.9,145.65,4313,0.007197,99.9148
2026-08-07T15:45:00,56.03,627.0,149.22,3526,0.005369,99.9154
2026-08-07T16:00:00,59.26,615.3,140.82,3236,0.004563,99.8964
2026-08-07T16:15:00,75.66,698.3,195.81,4056,0.009027,99.9442
2026-08-07T16:30:00,70.89,696.2,128.26,4077,0.005925,99.9474
2026-08-07T16:45:00,73.6,685.4,200.57,3929,0.008791,99.9314
2026-08-07T17:00:00,79.9,724.0,172.12,4286,0.008693,99.8862
2026-08-07T17:15:00,60.82,620.7,136.3,3322,0.004574,99.9414
2026-08-07T17:30:00,57.79,615.2,141.82,2902,0.004121,99.9903
2026-08-07T17:45:00,86.1,756.3,190.98,4651,0.010934,99.8734
2026-08-07T18:00:00,27.71,435.5,74.56,1695,0.000896,99.9178
2026-08-07T18:15:00,34.04,483.2,92.71,1860,0.001356,99.9449
2026-08-07T18:30:00,35.45,434.5,111.26,1996,0.00157,99.9698
2026-08-07T18:45:00,36.88,455.5,72.92,2370,0.001281,99.9548
2026-08-07T19:00:00,38.29,572.3,130.57,2691,0.003273,99.9665
2026-08-07T19:15:00,30.84,419.7,101.39,2060,0.001427,99.952
2026-08-07T19:30:00,41.42,523.8,102.68,2557,0.002238,99.9396
2026-08-07T19:45:00,52.62,596.1,109.39,3316,0.003519,99.921
2026-08-07T20:00:00,47.48,554.9,150.53,3114,0.004233,99.9453
2026-08-07T20:15:00,38.07,472.6,89.49,2246,0.001546,99.9647
2026-08-07T20:30:00,36.66,449.1,82.26,1873,0.001126,99.9661
2026-08-07T20:45:00,53.97,546.8,153.78,2752,0.003766,99.9484
2026-08-07T21:00:00,60.83,624.9,152.32,3048,0.004722,99.9044
2026-08-07T21:15:00,29.33,476.8,74.56,1880,0.001088,99.909
2026-08-07T21:30:00,31.58,515.1,134.29,2060,0.002319,99.9448
2026-08-07T21:45:00,39.35,453.8,70.5,1813,0.000944,99.9757
2026-08-07T22:00:00,10.98,313.4,43.32,543,0.00012,99.9228
2026-08-07T22:15:00,20.52,394.0,54.74,1227,0.000431,99.96
2026-08-07T22:30:00,12.21,312.0,30.89,639,0.0001,99.9836
2026-08-07T22:45:00,9.13,354.0,39.28,410,9.3e-05,99.9511
2026-08-07T23:00:00,15.31,357.3,53.74,773,0.000242,99.9394
2026-08-07T23:15:00,26.2,342.9,61.6,1234,0.000424,99.9264
2026-08-07T23:30:00,28.95,370.9,46.15,895,0.000249,99.9476
2026-08-07T23:45:00,12.19,375.9,58.73,872,0.000313,99.9602
2026-08-08T00:00:00,5.0,322.4,45.42,562,0.000134,99.9736
2026-08-08T00:15:00,11.87,318.5,38.28,553,0.00011,99.9382
2026-08-08T00:30:00,5.0,281.4,22.08,75,8e-06,99.9566
2026-08-08T00:45:00,8.67,312.7,25.11,236,3e-05,99.9399
2026-08-08T01:00:00,5.0,295.1,21.85,369,3.9e-05,99.9012
2026-08-08T01:15:00,5.0,293.9,21.17,105,1.1e-05,99.9383
2026-08-08T01:30:00,6.43,306.7,24.69,271,3.3e-05,99.9525
2026-08-08T01:45:00,5.0,309.3,38.19,332,6.4e-05,99.9394
2026-08-08T02:00:00,5.64,291.9,35.52,267,4.5e-05,99.9307
2026-08-08T02:15:00,5.0,278.1,29.93,121,1.6e-05,99.9418
2026-08-08T02:30:00,8.98,300.5,33.63,351,5.8e-05,99.968
2026-08-08T02:45:00,5.0,315.5,38.09,424,8.3e-05,99.9562
2026-08-08T03:00:00,5.76,277.2,37.08,343,5.7e-05,99.9247
2026-08-08T03:15:00,11.13,308.4,46.04,505,0.000117,99.9552
2026-08-08T03:30:00,5.25,301.4,31.0,215,3.3e-05,99.926
2026-08-08T03:45:00,7.05,328.4,42.31,139,3.1e-05,99.9072
2026-08-08T04:00:00,16.97,270.0,31.65,552,7.7e-05,99.9401
2026-08-08T04:15:00,14.63,334.9,47.35,363,9.4e-05,99.9465
2026-08-08T04:30:00,5.0,274.1,33.66,355,5.3e-05,99.9777
2026-08-08T04:45:00,5.0,299.6,12.83,78,5e-06,99.9593
2026-08-08T05:00:00,9.51,298.1,32.67,645,0.000102,99.9416
2026-08-08T05:15:00,15.91,307.6,53.23,620,0.000165,99.9468
2026-08-08T05:30:00,5.0,304.9,34.79,85,1.5e-05,99.936
2026-08-08T05:45:00,5.0,282.7,34.45,447,7.1e-05,99.9298
2026-08-08T06:00:00,27.25,462.6,75.77,1819,0.001038,99.9579
2026-08-08T06:15:00,35.96,405.2,110.11,1691,0.001228,99.9549
2026-08-08T06:30:00,35.75,432.4,75.76,1986,0.001059,99.972
2026-08-08T06:45:00,23.62,448.8,83.12,1506,0.000914,99.9503
2026-08-08T07:00:00,25.48,421.8,86.95,1568,0.000936,99.9577
2026-08-08T07:15:00,15.93,381.0,73.56,1516,0.000692,99.9922
2026-08-08T07:30:00,29.41,420.0,97.28,1439,0.000957,99.9778
2026-08-08T07:45:00,17.6,345.1,65.82,1109,0.00041,99.9497
2026-08-08T08:00:00,30.7,444.7,84.04,1823,0.001109,99.9209
2026-08-08T08:15:00,21.87,376.3,87.81,1235,0.000664,99.9618
2026-08-08T08:30:00,20.22,392.6,71.5,1343,0.000614,99.9778
2026-08-08T08:45:00,26.25,400.6,82.36,1599,0.000859,99.9743
2026-08-08T09:00:00,27.15,401.6,61.22,1390,0.000556,99.9654
2026-08-08T09:15:00,31.48,445.7,83.87,1678,0.001021,99.9743
2026-08-08T09:30:00,25.19,391.9,68.86,1775,0.00078,99.9431
2026-08-08T09:45:00,20.21,413.5,62.48,1654,0.000696,99.977
2026-08-08T10:00:00,43.73,562.9,119.77,2636,0.002893,99.9516
2026-08-08T10:15:00,51.35,565.3,113.19,2670,0.002781,99.9219
2026-08-08T10:30:00,46.28,541.9,103.46,2688,0.002453,99.9381
2026-08-08T10:45:00,47.45,544.7,125.21,2756,0.00306,99.9175
2026-08-08T11:00:00,40.27,466.9,89.62,2290,0.00156,99.9317
2026-08-08T11:15:00,47.06,540.6,156.43,2632,0.003623,99.931
2026-08-08T11:30:00,38.1,498.4,103.29,2259,0.001893,99.9737
2026-08-08T11:45:00,39.64,483.2,113.38,2403,0.002143,99.9388
2026-08-08T12:00:00,55.9,581.6,128.81,2690,0.00328,99.9206
2026-08-08T12:15:00,34.98,498.2,73.88,1961,0.001175,99.9497
2026-08-08T12:30:00,31.87,467.6,87.38,1973,0.001312,99.9427
2026-08-08T12:45:00,40.16,500.9,149.59,2055,0.002506,99.9727
2026-08-08T13:00:00,51.01,495.7,96.55,2263,0.001763,99.9447
2026-08-08T13:15:00,46.64,504.0,81.41,2236,0.001493,99.9807
2026-08-08T13:30:00,47.42,529.6,115.4,2878,0.002863,99.9315
2026-08-08T13:45:00,48.38,534.4,131.01,2795,0.003185,99.9325
2026-08-08T14:00:00,34.87,462.9,98.34,2039,0.001511,99.9459
2026-08-08T14:15:00,36.4,527.4,118.35,2169,0.002203,99.9611
2026-08-08T14:30:00,44.98,546.2,97.25,2656,0.002296,99.9322
2026-08-08T14:45:00,37.62,441.5,83.94,2074,0.001251,99.9735
2026-08-08T15:00:00,33.06,540.9,83.19,2188,0.001602,99.9674
2026-08-08T15:15:00,48.47,523.2,66.63,2827,0.001604,99.9464
2026-08-08T15:30:00,42.77,500.2,81.57,2383,0.001583,99.9578
